id_member,age,gender,height,weight,bmi,fat_percentage,source_file,ingested_at
801,27,Male,1.76,77.7,23.19,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
802,27,Male,1.79,112.6,22.96,28.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
803,27,Male,1.8,61.6,19.01,26.4,members_tracking.csv,2026-02-17 11:14:26.755230
804,27,Male,1.8,108.0,33.33,28.6,members_tracking.csv,2026-02-17 11:14:26.755230
805,27,Male,1.82,41.0,12.35,29.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
806,27,Male,1.82,72.8,22.59,11.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
807,27,Male,1.83,102.6,30.64,26.5,members_tracking.csv,2026-02-17 11:14:26.755230
808,27,Male,1.86,63.7,18.88,24.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
809,27,Male,1.86,106.4,30.76,20.6,members_tracking.csv,2026-02-17 11:14:26.755230
810,27,Male,1.87,89.3,25.54,12.7,members_tracking.csv,2026-02-17 11:14:26.755230
811,27,Male,1.88,72.5,27.76,34.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
812,27,Male,1.89,57.4,16.0,22.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
813,27,Male,1.89,64.2,17.41,23.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
814,27,Male,1.91,53.0,21.18,34.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
815,27,Male,1.97,71.2,18.35,25.9,members_tracking.csv,2026-02-17 11:14:26.755230
816,27,Male,1.97,76.5,19.71,21.3,members_tracking.csv,2026-02-17 11:14:26.755230
817,27,Male,1.98,88.5,22.57,11.1,members_tracking.csv,2026-02-17 11:14:26.755230
818,28,Female,1.5,56.0,24.89,16.7,members_tracking.csv,2026-02-17 11:14:26.755230
819,28,Female,1.5,74.2,24.11,17.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
820,28,Female,1.5,101.9,15.07,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
821,28,Female,1.57,40.0,15.05,30.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
822,28,Female,1.57,67.8,14.86,30.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
823,28,Female,1.58,69.6,27.88,27.8,members_tracking.csv,2026-02-17 11:14:26.755230
824,28,Female,1.58,109.4,21.16,21.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
825,28,Female,1.59,79.6,31.49,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
826,28,Female,1.6,62.4,24.37,34.1,members_tracking.csv,2026-02-17 11:14:26.755230
827,28,Female,1.61,52.0,20.06,27.9,members_tracking.csv,2026-02-17 11:14:26.755230
828,28,Female,1.62,63.0,24.01,31.7,members_tracking.csv,2026-02-17 11:14:26.755230
829,28,Female,1.62,77.8,21.22,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
830,28,Female,1.63,78.7,29.62,31.7,members_tracking.csv,2026-02-17 11:14:26.755230
831,28,Female,1.67,67.3,24.13,29.2,members_tracking.csv,2026-02-17 11:14:26.755230
832,28,Female,1.67,71.3,25.57,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
833,28,Female,1.67,72.9,26.14,34.7,members_tracking.csv,2026-02-17 11:14:26.755230
834,28,Female,1.68,62.1,28.14,13.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
835,28,Female,1.68,65.3,25.26,32.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
836,28,Female,1.68,91.6,12.48,19.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
837,28,Female,1.69,74.7,13.79,14.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
838,28,Female,1.71,93.2,14.12,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
839,28,Female,1.73,68.8,12.38,31.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
840,28,Female,1.74,70.0,21.91,28.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
841,28,Female,1.75,121.1,26.5,21.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
842,28,Female,1.77,91.2,18.88,25.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
843,28,Female,1.78,43.3,31.04,26.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
844,28,Female,1.79,55.1,17.2,17.0,members_tracking.csv,2026-02-17 11:14:26.755230
845,28,Female,1.8,45.0,12.32,23.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
846,28,Female,1.81,40.0,37.33,21.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
847,28,Female,1.81,81.7,34.26,23.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
848,28,Female,1.82,64.1,13.85,16.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
849,28,Female,1.9,67.1,12.32,20.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
850,28,Female,1.99,107.7,17.86,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
851,28,Male,1.51,87.3,14.46,32.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
852,28,Male,1.55,64.1,18.43,31.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
853,28,Male,1.56,62.4,18.61,32.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
854,28,Male,1.57,82.4,12.47,31.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
855,28,Male,1.61,69.3,32.49,17.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
856,28,Male,1.62,76.3,29.07,20.1,members_tracking.csv,2026-02-17 11:14:26.755230
857,28,Male,1.64,88.5,26.98,31.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
858,28,Male,1.66,51.1,19.67,31.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
859,28,Male,1.66,81.6,29.61,20.5,members_tracking.csv,2026-02-17 11:14:26.755230
860,28,Male,1.68,59.2,12.32,27.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
861,28,Male,1.69,40.3,20.42,24.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
862,28,Male,1.7,59.9,33.85,11.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
863,28,Male,1.7,68.0,21.67,17.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
864,28,Male,1.73,56.5,13.82,14.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
865,28,Male,1.73,60.7,20.21,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
866,28,Male,1.74,84.4,34.01,22.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
867,28,Male,1.76,73.2,12.32,26.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
868,28,Male,1.76,87.0,28.09,28.4,members_tracking.csv,2026-02-17 11:14:26.755230
869,28,Male,1.77,58.0,14.72,21.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
870,28,Male,1.77,93.7,23.62,14.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
871,28,Male,1.78,86.9,27.43,24.9,members_tracking.csv,2026-02-17 11:14:26.755230
872,28,Male,1.79,59.3,28.16,24.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
873,28,Male,1.79,84.8,26.47,28.8,members_tracking.csv,2026-02-17 11:14:26.755230
874,28,Male,1.79,108.5,33.86,24.8,members_tracking.csv,2026-02-17 11:14:26.755230
875,28,Male,1.81,50.3,26.47,31.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
876,28,Male,1.84,101.8,30.07,29.7,members_tracking.csv,2026-02-17 11:14:26.755230
877,28,Male,1.85,75.7,37.5,29.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
878,28,Male,1.86,128.4,37.11,23.6,members_tracking.csv,2026-02-17 11:14:26.755230
879,28,Male,1.87,114.2,32.66,20.2,members_tracking.csv,2026-02-17 11:14:26.755230
880,28,Male,1.9,66.0,18.28,24.1,members_tracking.csv,2026-02-17 11:14:26.755230
881,28,Male,1.94,121.7,32.34,28.9,members_tracking.csv,2026-02-17 11:14:26.755230
882,28,Male,1.99,69.3,18.72,14.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
883,28,Male,2.0,58.3,14.57,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
884,29,Female,1.52,54.9,23.76,27.0,members_tracking.csv,2026-02-17 11:14:26.755230
885,29,Female,1.55,71.8,29.89,26.3,members_tracking.csv,2026-02-17 11:14:26.755230
886,29,Female,1.57,49.0,19.88,26.5,members_tracking.csv,2026-02-17 11:14:26.755230
887,29,Female,1.61,58.4,26.13,20.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
888,29,Female,1.62,57.0,13.32,17.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
889,29,Female,1.62,60.0,22.86,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
890,29,Female,1.63,66.1,17.15,30.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
891,29,Female,1.64,40.0,14.89,27.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
892,29,Female,1.66,72.0,17.55,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
893,29,Female,1.67,84.4,17.62,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
894,29,Female,1.68,85.3,15.99,26.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
895,29,Female,1.69,77.4,16.23,27.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
896,29,Female,1.7,40.2,18.63,13.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
897,29,Female,1.7,57.0,12.32,17.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
898,29,Female,1.72,40.0,21.98,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
899,29,Female,1.72,68.7,23.22,29.8,members_tracking.csv,2026-02-17 11:14:26.755230
900,29,Female,1.72,95.3,20.06,29.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
901,29,Female,1.74,80.7,12.32,26.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
902,29,Female,1.76,67.4,19.6,21.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
903,29,Female,1.77,40.0,29.56,22.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
904,29,Female,1.77,56.2,17.94,33.4,members_tracking.csv,2026-02-17 11:14:26.755230
905,29,Female,1.77,65.0,23.25,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
906,29,Female,1.8,71.2,31.75,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
907,29,Female,1.8,75.6,23.33,25.7,members_tracking.csv,2026-02-17 11:14:26.755230
908,29,Female,1.83,60.6,18.03,25.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
909,29,Female,1.84,57.2,29.68,16.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
910,29,Female,1.85,70.8,15.46,14.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
911,29,Female,1.85,93.5,19.83,23.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
912,29,Female,1.88,61.5,23.84,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
913,29,Female,1.89,50.2,15.27,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
914,29,Female,1.89,50.8,22.37,35.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
915,29,Female,1.89,81.4,21.8,14.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
916,29,Female,1.9,101.5,25.74,26.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
917,29,Female,1.92,60.9,43.3,18.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
918,29,Male,1.61,55.7,21.49,28.7,members_tracking.csv,2026-02-17 11:14:26.755230
919,29,Male,1.61,58.6,22.61,23.4,members_tracking.csv,2026-02-17 11:14:26.755230
920,29,Male,1.62,86.7,33.04,13.9,members_tracking.csv,2026-02-17 11:14:26.755230
921,29,Male,1.65,86.1,31.63,11.2,members_tracking.csv,2026-02-17 11:14:26.755230
922,29,Male,1.66,53.8,23.95,34.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
923,29,Male,1.7,46.8,26.27,24.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
924,29,Male,1.7,68.0,23.53,28.9,members_tracking.csv,2026-02-17 11:14:26.755230
925,29,Male,1.7,96.7,13.16,32.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
926,29,Male,1.71,79.4,27.97,29.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
927,29,Male,1.72,84.9,28.7,14.3,members_tracking.csv,2026-02-17 11:14:26.755230
928,29,Male,1.74,62.0,16.32,22.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
929,29,Male,1.76,60.6,23.73,30.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
930,29,Male,1.78,120.9,38.16,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
931,29,Male,1.79,82.5,34.85,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
932,29,Male,1.8,83.7,13.59,16.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
933,29,Male,1.81,56.3,22.34,14.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
934,29,Male,1.81,106.5,32.51,25.7,members_tracking.csv,2026-02-17 11:14:26.755230
935,29,Male,1.82,73.6,30.41,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
936,29,Male,1.86,40.0,19.92,25.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
937,29,Male,1.86,60.9,42.08,31.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
938,29,Male,1.86,87.0,25.15,11.0,members_tracking.csv,2026-02-17 11:14:26.755230
939,29,Male,1.86,95.2,27.52,26.6,members_tracking.csv,2026-02-17 11:14:26.755230
940,29,Male,1.87,121.1,34.63,24.1,members_tracking.csv,2026-02-17 11:14:26.755230
941,29,Male,1.89,77.2,19.23,25.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
942,29,Male,1.89,88.0,24.64,13.3,members_tracking.csv,2026-02-17 11:14:26.755230
943,29,Male,1.93,88.1,23.65,11.1,members_tracking.csv,2026-02-17 11:14:26.755230
944,29,Male,1.98,80.8,20.61,14.6,members_tracking.csv,2026-02-17 11:14:26.755230
945,29,Male,1.99,81.7,20.63,29.4,members_tracking.csv,2026-02-17 11:14:26.755230
946,29,Male,2.0,72.1,21.75,32.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
947,29,Male,2.0,125.9,31.48,24.7,members_tracking.csv,2026-02-17 11:14:26.755230
948,30,Female,1.52,61.6,26.66,19.5,members_tracking.csv,2026-02-17 11:14:26.755230
949,30,Female,1.53,62.3,34.48,20.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
950,30,Female,1.55,60.6,25.22,32.9,members_tracking.csv,2026-02-17 11:14:26.755230
951,30,Female,1.55,61.9,12.32,27.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
952,30,Female,1.56,70.4,28.93,34.3,members_tracking.csv,2026-02-17 11:14:26.755230
953,30,Female,1.6,90.6,13.91,16.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
954,30,Female,1.62,40.0,14.53,25.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
955,30,Female,1.62,79.2,30.18,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
956,30,Female,1.63,42.2,28.27,26.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
957,30,Female,1.63,59.2,22.28,17.8,members_tracking.csv,2026-02-17 11:14:26.755230
958,30,Female,1.66,57.6,30.42,30.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
959,30,Female,1.67,62.7,22.48,26.1,members_tracking.csv,2026-02-17 11:14:26.755230
960,30,Female,1.69,88.8,19.29,25.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
961,30,Female,1.71,85.4,20.15,21.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
962,30,Female,1.72,119.6,13.32,13.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
963,30,Female,1.74,51.5,17.01,33.9,members_tracking.csv,2026-02-17 11:14:26.755230
964,30,Female,1.76,57.7,12.32,23.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
965,30,Female,1.76,65.3,23.82,32.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
966,30,Female,1.77,77.9,24.87,27.9,members_tracking.csv,2026-02-17 11:14:26.755230
967,30,Female,1.82,54.3,26.4,25.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
968,30,Female,1.83,40.0,20.31,26.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
969,30,Female,1.84,98.3,16.15,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
970,30,Female,1.89,57.8,15.3,25.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
971,30,Female,1.91,80.2,28.49,16.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
972,30,Female,1.93,40.0,12.32,17.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
973,30,Female,1.93,54.9,13.37,26.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
974,30,Female,2.0,76.3,17.54,34.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
975,30,Female,2.0,96.3,25.83,20.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
976,30,Male,1.59,46.3,17.74,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
977,30,Male,1.62,87.9,34.99,20.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
978,30,Male,1.63,40.0,14.92,10.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
979,30,Male,1.64,70.7,20.83,13.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
980,30,Male,1.66,90.0,32.66,26.6,members_tracking.csv,2026-02-17 11:14:26.755230
981,30,Male,1.66,107.9,39.16,29.5,members_tracking.csv,2026-02-17 11:14:26.755230
982,30,Male,1.67,40.0,12.32,18.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
983,30,Male,1.67,46.8,12.32,15.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
984,30,Male,1.68,101.0,35.79,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
985,30,Male,1.69,62.2,25.59,30.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
986,30,Male,1.72,88.2,15.42,27.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
987,30,Male,1.72,88.3,33.99,12.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
988,30,Male,1.73,45.4,17.33,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
989,30,Male,1.73,101.6,40.75,22.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
990,30,Male,1.75,67.9,22.17,29.1,members_tracking.csv,2026-02-17 11:14:26.755230
991,30,Male,1.76,100.1,15.73,25.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
992,30,Male,1.77,61.6,24.78,24.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
993,30,Male,1.78,129.9,30.83,20.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
994,30,Male,1.79,67.4,25.14,18.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
995,30,Male,1.82,75.6,15.35,32.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
996,30,Male,1.87,40.0,12.87,26.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
997,30,Male,1.87,59.4,23.2,25.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
998,30,Male,1.87,64.1,18.33,26.2,members_tracking.csv,2026-02-17 11:14:26.755230
999,30,Male,1.91,72.5,26.6,28.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1000,30,Male,1.91,113.4,31.08,22.2,members_tracking.csv,2026-02-17 11:14:26.755230
1001,30,Male,1.92,62.9,17.06,25.2,members_tracking.csv,2026-02-17 11:14:26.755230
1002,30,Male,1.93,60.1,24.29,29.7,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1003,30,Male,1.95,85.3,22.43,10.4,members_tracking.csv,2026-02-17 11:14:26.755230
1004,30,Male,1.96,120.3,31.32,23.9,members_tracking.csv,2026-02-17 11:14:26.755230
1005,30,Male,1.99,91.4,23.08,23.0,members_tracking.csv,2026-02-17 11:14:26.755230
1006,30,Male,2.0,56.6,23.89,28.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1007,30,Male,2.0,121.6,30.4,28.0,members_tracking.csv,2026-02-17 11:14:26.755230
1008,31,Female,1.51,48.8,21.4,28.2,members_tracking.csv,2026-02-17 11:14:26.755230
1009,31,Female,1.51,50.9,22.5,26.9,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1010,31,Female,1.52,61.7,12.32,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1011,31,Female,1.54,79.7,33.61,26.7,members_tracking.csv,2026-02-17 11:14:26.755230
1012,31,Female,1.56,51.0,25.42,28.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1013,31,Female,1.56,57.9,23.79,15.1,members_tracking.csv,2026-02-17 11:14:26.755230
1014,31,Female,1.56,79.4,26.3,21.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1015,31,Female,1.57,63.6,13.15,15.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1016,31,Female,1.57,75.6,26.35,25.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1017,31,Female,1.58,48.1,26.69,23.1,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1018,31,Female,1.59,86.4,14.57,27.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1019,31,Female,1.6,42.3,16.52,25.1,members_tracking.csv,2026-02-17 11:14:26.755230
1020,31,Female,1.6,55.0,16.04,20.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1021,31,Female,1.62,62.5,23.81,16.5,members_tracking.csv,2026-02-17 11:14:26.755230
1022,31,Female,1.62,76.7,29.23,28.1,members_tracking.csv,2026-02-17 11:14:26.755230
1023,31,Female,1.64,53.3,19.82,29.4,members_tracking.csv,2026-02-17 11:14:26.755230
1024,31,Female,1.64,63.1,23.46,19.0,members_tracking.csv,2026-02-17 11:14:26.755230
1025,31,Female,1.64,76.2,40.63,23.3,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1026,31,Female,1.65,48.2,17.7,26.1,members_tracking.csv,2026-02-17 11:14:26.755230
1027,31,Female,1.65,52.7,18.38,24.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1028,31,Female,1.67,66.6,23.88,31.0,members_tracking.csv,2026-02-17 11:14:26.755230
1029,31,Female,1.68,53.5,20.61,22.6,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1030,31,Female,1.68,71.4,21.59,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1031,31,Female,1.69,50.1,22.3,27.4,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1032,31,Female,1.69,61.1,19.83,23.8,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1033,31,Female,1.7,49.1,15.73,23.5,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1034,31,Female,1.7,64.4,22.28,17.3,members_tracking.csv,2026-02-17 11:14:26.755230
1035,31,Female,1.7,67.9,13.87,13.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1036,31,Female,1.7,75.8,15.58,24.2,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
1037,31,Female,1.7,85.9,12.78,28.0,members_tracking_synthetic.csv,2026-02-17 11:14:26.755230
