id_workout,member_id,workout_type,session_duration,calories_burned,workout_frequency,experience_level,source_file,ingested_at
959,1217.0,Cardio,0.81,636.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
960,2151.0,Strength,1.16,764.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
961,238.0,Cardio,1.17,907.0,3.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
962,1028.0,Yoga,1.02,699.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
963,2514.0,HIIT,1.57,1290.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
964,2503.0,Cardio,1.39,1001.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
965,2449.0,Cardio,1.99,1227.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
966,492.0,Yoga,0.58,354.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
967,555.0,HIIT,1.87,1327.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
968,316.0,Yoga,1.12,1035.0,4.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
969,608.0,Strength,1.57,1364.0,4.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
970,656.0,Strength,1.38,1260.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
971,2569.0,Cardio,1.72,929.0,5.0,3.0,members_tracking.csv,2026-02-17 11:14:27.086636
972,1113.0,HIIT,1.1,883.0,3.0,2.0,members_tracking.csv,2026-02-17 11:14:27.086636
973,1911.0,Strength,0.75,542.0,2.0,1.0,members_tracking.csv,2026-02-17 11:14:27.086636
974,1232.0,Strength,1.12,712.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
975,705.0,Strength,1.0,833.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
976,470.0,Cardio,1.24,1678.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
977,2364.0,Cardio,1.45,628.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
978,1223.0,Strength,1.6,1286.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
979,1429.0,HIIT,1.62,953.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
980,1783.0,Cardio,1.46,1238.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
981,2127.0,Strength,1.63,829.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
982,8.0,HIIT,0.77,802.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
983,1224.0,Yoga,2.0,1231.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
984,1493.0,Yoga,1.89,747.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
985,1929.0,,2.0,672.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
986,285.0,Strength,1.61,1705.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
987,2453.0,HIIT,0.65,1564.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
988,259.0,Cardio,1.15,464.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
989,953.0,Yoga,1.03,1410.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
990,541.0,HIIT,1.45,1195.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
991,1492.0,Cardio,0.69,871.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
992,2344.0,Yoga,1.5,853.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
993,,Cardio,1.3,1136.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
994,733.0,Yoga,1.27,931.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
995,412.0,HIIT,1.44,453.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
996,1338.0,Yoga,1.38,1708.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
997,100.0,Strength,,772.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
998,669.0,Strength,1.15,888.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
999,2576.0,Yoga,1.94,758.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1000,148.0,HIIT,1.56,1044.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1001,150.0,Cardio,1.51,1266.0,2.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1002,633.0,Cardio,1.28,1783.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1003,1107.0,Yoga,1.4,1090.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1004,853.0,Cardio,2.0,861.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1005,754.0,Yoga,1.61,938.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1006,1762.0,Strength,0.7,930.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1007,287.0,HIIT,1.28,631.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1008,2224.0,Strength,1.52,1355.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1009,2255.0,Cardio,1.2,1258.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1010,1293.0,Strength,0.92,1211.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1011,396.0,Strength,1.56,1152.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1012,2018.0,Cardio,0.89,1482.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1013,187.0,Strength,1.18,851.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1014,43.0,Strength,0.92,621.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1015,863.0,Yoga,0.74,1464.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1016,527.0,Cardio,1.53,1062.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1017,967.0,,1.4,1415.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1018,91.0,,2.0,736.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1019,,Cardio,1.04,338.0,,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1020,2066.0,Cardio,1.27,980.0,5.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1021,1660.0,HIIT,1.91,632.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1022,779.0,Cardio,2.0,1119.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1023,1288.0,Strength,1.12,867.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1024,571.0,Cardio,1.08,771.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1025,1781.0,Yoga,1.34,1165.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1026,2261.0,HIIT,1.14,900.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1027,2075.0,Yoga,1.12,1767.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1028,1326.0,HIIT,1.3,1519.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1029,502.0,Yoga,1.76,954.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1030,2454.0,Yoga,1.43,876.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1031,,Yoga,1.23,695.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1032,606.0,Cardio,1.9,566.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1033,428.0,Yoga,1.14,1105.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1034,297.0,Strength,1.11,582.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1035,1772.0,Cardio,1.04,1010.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1036,1158.0,Strength,1.41,969.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1037,122.0,\nStrength,0.98,468.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1038,2575.0,\tCardio,1.98,1306.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1039,796.0,Strength,1.92,931.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1040,1167.0,Strength,0.95,899.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1041,1977.0,Cardio,1.39,679.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1042,,HIIT,0.74,1208.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1043,1887.0,Strength,1.29,1189.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1044,786.0,Cardio,1.16,1203.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1045,1201.0,HIIT,1.59,744.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1046,1847.0,\tCardio,1.23,1313.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1047,2422.0,Cardio,1.16,1020.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1048,66.0,Cardio,1.28,1052.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1049,1597.0,,1.23,1084.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1050,591.0,Strength,0.78,583.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1051,698.0,Strength,1.91,1145.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1052,,,1.07,975.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1053,925.0,Yoga,2.0,880.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1054,,Strength,2.0,1583.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1055,1733.0,HIIT,1.62,815.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1056,2043.0,Cardio,1.54,1726.0,2.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1057,892.0,HIIT,0.87,1248.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1058,2508.0,Strength,1.56,840.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1059,419.0,Strength,1.23,643.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1060,317.0,,1.02,995.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1061,1491.0,Yoga,1.42,1096.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1062,1612.0,Yoga,1.03,1238.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1063,1596.0,HIIT,1.18,1064.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1064,,HIIT,1.46,1573.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1065,321.0,Yoga,1.5,1692.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1066,718.0,Yoga,1.26,1095.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1067,1398.0,Cardio,1.58,1091.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1068,2597.0,Cardio,1.47,1349.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1069,468.0,\tCardio,2.0,1740.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1070,658.0,Strength,1.56,868.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1071,1122.0,HIIT,1.25,1309.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1072,1383.0,Strength,1.19,767.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1073,900.0,HIIT,1.49,733.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1074,975.0,HIIT,2.0,1095.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1075,866.0,Strength,1.45,1392.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1076,1171.0,Cardio,1.27,1237.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1077,2015.0,Strength,1.37,,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1078,1112.0,HIIT,1.19,919.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1079,,Cardio,1.47,936.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1080,2101.0,HIIT,1.3,864.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1081,2332.0,Cardio,1.37,1066.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1082,2365.0,Strength,1.35,772.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1083,79.0,HIIT,1.9,963.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1084,181.0,Yoga,1.2,1429.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1085,929.0,Strength,1.38,676.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1086,430.0,Strength,1.1,1235.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1087,337.0,HIIT,1.44,987.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1088,,Strength,1.58,880.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1089,1998.0,HIIT,1.87,1073.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1090,,Yoga,0.58,1218.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1091,133.0,Strength,1.58,1493.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1092,168.0,HIIT,1.64,1065.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1093,1156.0,,1.44,419.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1094,806.0,HIIT,1.23,780.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1095,1455.0,Strength,2.0,695.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1096,911.0,Cardio,1.01,670.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1097,2393.0,Yoga,1.47,942.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1098,1389.0,Yoga,1.1,976.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1099,402.0,HIIT,0.88,993.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1100,,Cardio,1.35,1307.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1101,687.0,HIIT,1.2,611.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1102,1658.0,Yoga,1.72,753.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1103,1038.0,Strength,1.38,735.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1104,2137.0,Yoga,2.0,1449.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1105,2195.0,Cardio,0.86,1529.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1106,195.0,Strength,1.93,1516.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1107,2371.0,Cardio,0.52,893.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1108,,Yoga,1.36,1783.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1109,1409.0,Strength,1.64,1445.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1110,387.0,Yoga,1.37,872.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1111,260.0,Yoga,1.19,1265.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1112,,Yoga,1.59,1245.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1113,1340.0,Strength,0.91,1243.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1114,542.0,Cardio,1.34,1239.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1115,,,1.31,1595.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1116,1479.0,Yoga,1.64,770.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1117,1853.0,Yoga,1.59,1031.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1118,1165.0,HIIT,1.39,1783.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1119,750.0,Strength,1.32,949.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1120,1418.0,HIIT,1.28,943.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1121,865.0,Cardio,1.34,1212.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1122,198.0,HIIT,1.29,1040.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1123,30.0,Yoga,1.77,990.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1124,581.0,Strength,1.84,622.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1125,773.0,,1.29,765.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1126,500.0,Cardio,1.05,1166.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1127,516.0,HIIT,1.36,582.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1128,,Cardio,1.66,825.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1129,498.0,,1.28,1319.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1130,1739.0,Cardio,0.98,1426.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1131,227.0,HIIT,1.04,1461.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1132,1841.0,Strength,0.91,1176.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1133,152.0,HIIT,0.64,1153.0,2.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1134,203.0,,2.0,1318.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1135,,Strength,0.75,793.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1136,431.0,Strength,2.0,998.0,,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1137,850.0,\tYoga,2.0,1127.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1138,75.0,Cardio,2.0,979.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1139,2506.0,Yoga,1.3,1149.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1140,2406.0,Yoga,1.49,1094.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1141,2163.0,Yoga,0.98,470.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1142,1109.0,Strength,1.82,904.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1143,312.0,HIIT,2.0,988.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1144,111.0,Yoga,1.63,1134.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1145,985.0,Cardio,1.24,1783.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1146,230.0,Strength,1.17,782.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1147,1012.0,Cardio,1.41,1347.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1148,215.0,HIIT,,1278.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1149,1053.0,Strength,1.87,1228.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1150,840.0,Cardio,2.0,1468.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1151,553.0,,1.46,1741.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1152,2034.0,Cardio,0.86,659.0,3.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1153,2252.0,Yoga,2.0,1325.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1154,102.0,Yoga,1.4,1446.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1155,1997.0,HIIT,1.3,902.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1156,2340.0,Yoga,1.23,526.0,,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1157,424.0,HIIT,1.04,533.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1158,1724.0,HIIT,,763.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1159,1072.0,Cardio,0.76,1382.0,4.0,,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1160,2032.0,Cardio,0.73,830.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1161,,Strength,1.02,406.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1162,485.0,Yoga,0.5,639.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1163,1746.0,Cardio,1.54,844.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1164,2177.0,Strength,2.0,1299.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1165,982.0,Cardio,1.39,1710.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1166,634.0,HIIT,1.73,1766.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1167,254.0,Cardio,1.18,1140.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1168,1845.0,Strength,1.44,,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1169,1586.0,Strength,1.36,1234.0,4.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1170,2338.0,Strength,0.83,1273.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1171,1302.0,Cardio,1.22,1674.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1172,1179.0,Cardio,1.09,906.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1173,404.0,Cardio,1.26,1783.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1174,,HIIT,1.93,1105.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1175,1191.0,Yoga,1.24,1436.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1176,1151.0,Yoga,0.66,1104.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1177,1184.0,HIIT,1.26,790.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1178,496.0,Yoga,2.0,1549.0,2.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1179,995.0,Cardio,1.31,925.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1180,52.0,Cardio,2.0,1236.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1181,2462.0,Yoga,1.85,991.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1182,433.0,Strength,2.0,1395.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1183,366.0,Cardio,1.03,1155.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1184,381.0,Yoga,1.08,1379.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1185,2164.0,Yoga,1.33,1011.0,5.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1186,798.0,Yoga,1.04,1783.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1187,752.0,Cardio,0.82,797.0,3.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1188,896.0,Strength,1.82,744.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1189,253.0,HIIT,1.41,1414.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1190,1500.0,Yoga,1.88,1009.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1191,,\nStrength,1.89,716.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1192,746.0,Cardio,1.99,1298.0,,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1193,294.0,HIIT,2.0,775.0,2.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1194,1237.0,Strength,1.13,905.0,4.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1195,114.0,Cardio,1.17,1783.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1196,534.0,Yoga,1.81,1563.0,4.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1197,819.0,Strength,1.77,848.0,3.0,2.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1198,2.0,Strength,1.18,992.0,5.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1199,1101.0,Strength,0.88,1375.0,5.0,1.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
1200,,Yoga,1.2,1091.0,3.0,3.0,members_tracking_synthetic.csv,2026-02-17 11:14:27.086636
